,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C#G#,0.019230769230769232,0.11538461538461539,0.0,0.038461538461538464,0.1346153846153846,0.1346153846153846,0.07692307692307693,0.09615384615384616,0.17307692307692307,0.07692307692307693,0.0,0.1346153846153846
C#A,0.18,0.02,0.1,0.02,0.1,0.16,0.1,0.08,0.12,0.04,0.0,0.08
C#A#,0.18072289156626506,0.08433734939759036,0.012048192771084338,0.04819277108433735,0.012048192771084338,0.024096385542168676,0.1566265060240964,0.10843373493975904,0.18072289156626506,0.0963855421686747,0.024096385542168676,0.07228915662650602
C#B,0.24242424242424243,0.06818181818181818,0.022727272727272728,0.030303030303030304,0.007575757575757576,0.05303030303030303,0.03787878787878788,0.03787878787878788,0.10606060606060606,0.12878787878787878,0.20454545454545456,0.06060606060606061
DC,0.035256410256410256,0.03685897435897436,0.13782051282051283,0.030448717948717948,0.027243589743589744,0.030448717948717948,0.011217948717948718,0.07532051282051282,0.030448717948717948,0.1201923076923077,0.16666666666666666,0.2980769230769231
DC#,0.3654618473895582,0.03614457831325301,0.13654618473895583,0.008032128514056224,0.10843373493975904,0.024096385542168676,0.004016064257028112,0.028112449799196786,0.01606425702811245,0.07228915662650602,0.040160642570281124,0.1606425702811245
DD,0.1984732824427481,0.08396946564885496,0.2595419847328244,0.05343511450381679,0.12213740458015267,0.061068702290076333,0.022900763358778626,0.061068702290076333,0.030534351145038167,0.061068702290076333,0.022900763358778626,0.022900763358778626
DD#,0.11388888888888889,0.019444444444444445,0.21666666666666667,0.022222222222222223,0.19166666666666668,0.24444444444444444,0.016666666666666666,0.08611111111111111,0.013888888888888888,0.016666666666666666,0.025,0.03333333333333333
DE,0.09921671018276762,0.02610966057441253,0.1462140992167102,0.033942558746736295,0.06005221932114883,0.2898172323759791,0.0731070496083551,0.20365535248041775,0.010443864229765013,0.033942558746736295,0.007832898172323759,0.015665796344647518
DF,0.02834008097165992,0.020242914979757085,0.12550607287449392,0.15384615384615385,0.1214574898785425,0.024291497975708502,0.024291497975708502,0.17813765182186234,0.10931174089068826,0.15384615384615385,0.03643724696356275,0.024291497975708502
DF#,0.03333333333333333,0.0,0.06666666666666667,0.05,0.15,0.1,0.03333333333333333,0.21666666666666667,0.08333333333333333,0.18333333333333332,0.03333333333333333,0.05
DG,0.17857142857142858,0.014285714285714285,0.07142857142857142,0.014285714285714285,0.1,0.12142857142857143,0.06428571428571428,0.12142857142857143,0.06428571428571428,0.12142857142857143,0.07142857142857142,0.05714285714285714
DG#,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.18421052631578946,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.15789473684210525,0.13157894736842105,0.10526315789473684
DA,0.3076923076923077,0.01282051282051282,0.11538461538461539,0.01282051282051282,0.05128205128205128,0.0641025641025641,0.05128205128205128,0.08974358974358974,0.07692307692307693,0.02564102564102564,0.0641025641025641,0.1282051282051282
DA#,0.22772277227722773,0.0297029702970297,0.10891089108910891,0.039603960396039604,0.0297029702970297,0.019801980198019802,0.04950495049504951,0.21782178217821782,0.0297029702970297,0.10891089108910891,0.0594059405940594,0.07920792079207921
DB,0.40476190476190477,0.06190476190476191,0.09047619047619047,0.014285714285714285,0.009523809523809525,0.014285714285714285,0.014285714285714285,0.16666666666666666,0.0380952380952381,0.14285714285714285,0.0380952380952381,0.004761904761904762
D#C,0.06561679790026247,0.08136482939632546,0.11811023622047244,0.11286089238845144,0.026246719160104987,0.08661417322834646,0.01837270341207349,0.09448818897637795,0.14960629921259844,0.07086614173228346,0.13910761154855644,0.03674540682414698
D#C#,0.3036649214659686,0.015706806282722512,0.08376963350785341,0.13612565445026178,0.015706806282722512,0.031413612565445025,0.020942408376963352,0.02617801047120419,0.08900523560209424,0.010471204188481676,0.10471204188481675,0.16230366492146597
D#D,0.390625,0.16145833333333334,0.041666666666666664,0.15104166666666666,0.026041666666666668,0.059895833333333336,0.020833333333333332,0.028645833333333332,0.010416666666666666,0.013020833333333334,0.033854166666666664,0.0625
D#D#,0.09722222222222222,0.04861111111111111,0.1597222222222222,0.4375,0.041666666666666664,0.08333333333333333,0.027777777777777776,0.04861111111111111,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.020833333333333332
D#E,0.14511041009463724,0.04416403785488959,0.08201892744479496,0.0914826498422713,0.03785488958990536,0.22397476340694006,0.08517350157728706,0.1608832807570978,0.028391167192429023,0.056782334384858045,0.01892744479495268,0.025236593059936908
D#F,0.04221635883905013,0.0395778364116095,0.06596306068601583,0.21899736147757257,0.029023746701846966,0.03430079155672823,0.11081794195250659,0.29815303430079154,0.09234828496042216,0.021108179419525065,0.04221635883905013,0.005277044854881266
D#F#,0.009900990099009901,0.009900990099009901,0.039603960396039604,0.15841584158415842,0.15841584158415842,0.0594059405940594,0.04950495049504951,0.19801980198019803,0.0891089108910891,0.0891089108910891,0.019801980198019802,0.1188118811881188
D#G,0.14432989690721648,0.010309278350515464,0.061855670103092786,0.13402061855670103,0.041237113402061855,0.13917525773195877,0.08247422680412371,0.04639175257731959,0.08762886597938144,0.02577319587628866,0.15979381443298968,0.06701030927835051
D#G#,0.09803921568627451,0.0,0.0392156862745098,0.0784313725490196,0.0392156862745098,0.13725490196078433,0.13725490196078433,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.17647058823529413,0.0784313725490196
D#A,0.1282051282051282,0.10256410256410256,0.10256410256410256,0.05128205128205128,0.0,0.05128205128205128,0.10256410256410256,0.10256410256410256,0.1282051282051282,0.07692307692307693,0.10256410256410256,0.05128205128205128
D#A#,0.189873417721519,0.08860759493670886,0.05063291139240506,0.12658227848101267,0.012658227848101266,0.05063291139240506,0.06329113924050633,0.20253164556962025,0.10126582278481013,0.02531645569620253,0.0759493670886076,0.012658227848101266
D#B,0.125,0.09090909090909091,0.11363636363636363,0.07954545454545454,0.045454545454545456,0.011363636363636364,0.0,0.07954545454545454,0.22727272727272727,0.125,0.06818181818181818,0.03409090909090909
EC,0.08045977011494253,0.03065134099616858,0.1417624521072797,0.04980842911877394,0.09195402298850575,0.07279693486590039,0.03065134099616858,0.13026819923371646,0.07279693486590039,0.16091954022988506,0.05363984674329502,0.0842911877394636
EC#,0.16071428571428573,0.03571428571428571,0.1875,0.10714285714285714,0.10714285714285714,0.017857142857142856,0.026785714285714284,0.0625,0.03571428571428571,0.08928571428571429,0.08035714285714286,0.08928571428571429
ED,0.4060324825986079,0.17633410672853828,0.030162412993039442,0.06264501160092807,0.09744779582366589,0.02088167053364269,0.009280742459396751,0.03944315545243619,0.009280742459396751,0.037122969837587005,0.013921113689095127,0.09744779582366589
ED#,0.11888111888111888,0.17482517482517482,0.25524475524475526,0.017482517482517484,0.21678321678321677,0.07692307692307693,0.045454545454545456,0.03496503496503497,0.01048951048951049,0.0,0.01048951048951049,0.038461538461538464
EE,0.07575757575757576,0.030303030303030304,0.14393939393939395,0.09090909090909091,0.3333333333333333,0.08333333333333333,0.030303030303030304,0.16666666666666666,0.022727272727272728,0.007575757575757576,0.0,0.015151515151515152
EF,0.04066985645933014,0.028708133971291867,0.08133971291866028,0.06220095693779904,0.14114832535885166,0.0430622009569378,0.1291866028708134,0.37320574162679426,0.03588516746411483,0.028708133971291867,0.023923444976076555,0.011961722488038277
EF#,0.014084507042253521,0.007042253521126761,0.04225352112676056,0.04225352112676056,0.11971830985915492,0.07746478873239436,0.014084507042253521,0.31690140845070425,0.28169014084507044,0.056338028169014086,0.007042253521126761,0.02112676056338028
EG,0.08767123287671233,0.0273972602739726,0.04657534246575343,0.043835616438356165,0.1726027397260274,0.11506849315068493,0.057534246575342465,0.0684931506849315,0.0410958904109589,0.12876712328767123,0.11232876712328767,0.09863013698630137
EG#,0.04938271604938271,0.012345679012345678,0.012345679012345678,0.0,0.16049382716049382,0.06172839506172839,0.1111111111111111,0.12345679012345678,0.012345679012345678,0.12345679012345678,0.07407407407407407,0.25925925925925924
EA,0.13333333333333333,0.022222222222222223,0.07777777777777778,0.022222222222222223,0.14444444444444443,0.03333333333333333,0.05555555555555555,0.18888888888888888,0.1,0.08888888888888889,0.044444444444444446,0.08888888888888889
EA#,0.2,0.1111111111111111,0.1111111111111111,0.0,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.1111111111111111,0.2,0.022222222222222223,0.1111111111111111
EB,0.15789473684210525,0.013157894736842105,0.21052631578947367,0.0,0.11842105263157894,0.013157894736842105,0.013157894736842105,0.07894736842105263,0.13157894736842105,0.15789473684210525,0.039473684210526314,0.06578947368421052
FC,0.06766917293233082,0.07518796992481203,0.12030075187969924,0.17293233082706766,0.06015037593984962,0.06015037593984962,0.0,0.12781954887218044,0.06015037593984962,0.06766917293233082,0.14285714285714285,0.045112781954887216
FC#,0.2268041237113402,0.041237113402061855,0.1134020618556701,0.12371134020618557,0.08247422680412371,0.09278350515463918,0.0,0.041237113402061855,0.09278350515463918,0.0,0.13402061855670103,0.05154639175257732
FD,0.1357142857142857,0.025,0.017857142857142856,0.2785714285714286,0.175,0.11785714285714285,0.017857142857142856,0.06785714285714285,0.014285714285714285,0.039285714285714285,0.075,0.03571428571428571
FD#,0.24806201550387597,0.09689922480620156,0.20736434108527133,0.03488372093023256,0.09302325581395349,0.1375968992248062,0.015503875968992248,0.06201550387596899,0.013565891472868217,0.011627906976744186,0.0562015503875969,0.023255813953488372
FE,0.06889352818371608,0.05845511482254697,0.3298538622129436,0.23382045929018788,0.027139874739039668,0.081419624217119,0.025052192066805846,0.08559498956158663,0.027139874739039668,0.016701461377870562,0.025052192066805846,0.020876826722338204
FF,0.02459016393442623,0.03278688524590164,0.04918032786885246,0.11475409836065574,0.10655737704918032,0.26229508196721313,0.09016393442622951,0.1885245901639344,0.01639344262295082,0.040983606557377046,0.05737704918032787,0.01639344262295082
FF#,0.0,0.021052631578947368,0.05263157894736842,0.05263157894736842,0.042105263157894736,0.18421052631578946,0.021052631578947368,0.3894736842105263,0.1,0.08947368421052632,0.031578947368421054,0.015789473684210527
FG,0.03826086956521739,0.008695652173913044,0.01565217391304348,0.07304347826086957,0.07304347826086957,0.22434782608695653,0.043478260869565216,0.06434782608695652,0.1808695652173913,0.18434782608695652,0.07478260869565218,0.019130434782608695
FG#,0.12962962962962962,0.030864197530864196,0.006172839506172839,0.037037037037037035,0.024691358024691357,0.17901234567901234,0.05555555555555555,0.24691358024691357,0.0,0.07407407407407407,0.1111111111111111,0.10493827160493827
FA,0.33076923076923076,0.023076923076923078,0.05384615384615385,0.038461538461538464,0.046153846153846156,0.046153846153846156,0.06923076923076923,0.2153846153846154,0.06153846153846154,0.007692307692307693,0.05384615384615385,0.05384615384615385
FA#,0.13333333333333333,0.07777777777777778,0.13333333333333333,0.022222222222222223,0.0,0.07777777777777778,0.044444444444444446,0.1,0.16666666666666666,0.08888888888888889,0.08888888888888889,0.06666666666666667
FB,0.1935483870967742,0.03225806451612903,0.0967741935483871,0.0967741935483871,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.16129032258064516,0.0,0.12903225806451613,0.12903225806451613,0.0
F#C,0.12,0.08,0.04,0.12,0.12,0.08,0.12,0.08,0.08,0.08,0.0,0.08
F#C#,0.09090909090909091,0.045454545454545456,0.0,0.18181818181818182,0.13636363636363635,0.0,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.0,0.13636363636363635,0.22727272727272727
F#D,0.1506849315068493,0.0547945205479452,0.0684931506849315,0.0410958904109589,0.1506849315068493,0.1232876712328767,0.0684931506849315,0.0821917808219178,0.0273972602739726,0.0273972602739726,0.0958904109589041,0.1095890410958904
F#D#,0.2087912087912088,0.07692307692307693,0.17582417582417584,0.01098901098901099,0.054945054945054944,0.17582417582417584,0.06593406593406594,0.02197802197802198,0.03296703296703297,0.01098901098901099,0.04395604395604396,0.12087912087912088
F#E,0.032467532467532464,0.07142857142857142,0.2532467532467532,0.18831168831168832,0.045454545454545456,0.1038961038961039,0.11688311688311688,0.045454545454545456,0.01948051948051948,0.01948051948051948,0.006493506493506494,0.09740259740259741
F#F,0.03162055335968379,0.02766798418972332,0.06719367588932806,0.30434782608695654,0.308300395256917,0.039525691699604744,0.05533596837944664,0.07114624505928854,0.03162055335968379,0.043478260869565216,0.011857707509881422,0.007905138339920948
F#F#,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.1111111111111111,0.1388888888888889,0.1111111111111111,0.25,0.0,0.16666666666666666,0.027777777777777776,0.05555555555555555
F#G,0.07142857142857142,0.01098901098901099,0.04395604395604396,0.08241758241758242,0.08241758241758242,0.0989010989010989,0.1620879120879121,0.04120879120879121,0.1346153846153846,0.16758241758241757,0.0521978021978022,0.0521978021978022
F#G#,0.05714285714285714,0.05714285714285714,0.009523809523809525,0.009523809523809525,0.06666666666666667,0.08571428571428572,0.09523809523809523,0.08571428571428572,0.02857142857142857,0.1619047619047619,0.13333333333333333,0.20952380952380953
F#A,0.21782178217821782,0.0297029702970297,0.0297029702970297,0.04950495049504951,0.04950495049504951,0.0,0.18811881188118812,0.1782178217821782,0.09900990099009901,0.07920792079207921,0.04950495049504951,0.0297029702970297
F#A#,0.12903225806451613,0.06451612903225806,0.12903225806451613,0.0967741935483871,0.0,0.0,0.0,0.06451612903225806,0.1935483870967742,0.12903225806451613,0.0,0.1935483870967742
F#B,0.16363636363636364,0.12727272727272726,0.05454545454545454,0.01818181818181818,0.14545454545454545,0.03636363636363636,0.07272727272727272,0.03636363636363636,0.14545454545454545,0.09090909090909091,0.07272727272727272,0.03636363636363636
GC,0.09387755102040816,0.061224489795918366,0.1346938775510204,0.12244897959183673,0.08979591836734693,0.04897959183673469,0.036734693877551024,0.14285714285714285,0.053061224489795916,0.02857142857142857,0.11020408163265306,0.07755102040816327
GC#,0.07692307692307693,0.0,0.2564102564102564,0.07692307692307693,0.1282051282051282,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.10256410256410256,0.07692307692307693,0.10256410256410256,0.02564102564102564
GD,0.13178294573643412,0.06201550387596899,0.07751937984496124,0.17054263565891473,0.10077519379844961,0.11627906976744186,0.031007751937984496,0.12403100775193798,0.031007751937984496,0.03875968992248062,0.031007751937984496,0.08527131782945736
GD#,0.20816326530612245,0.04897959183673469,0.10612244897959183,0.053061224489795916,0.11428571428571428,0.1836734693877551,0.0326530612244898,0.10204081632653061,0.04897959183673469,0.024489795918367346,0.036734693877551024,0.04081632653061224
GE,0.21024258760107817,0.018867924528301886,0.15902964959568733,0.07547169811320754,0.0431266846361186,0.261455525606469,0.04582210242587601,0.10242587601078167,0.02425876010781671,0.01078167115902965,0.018867924528301886,0.029649595687331536
GF,0.04927536231884058,0.02753623188405797,0.10289855072463767,0.25507246376811593,0.27391304347826084,0.034782608695652174,0.042028985507246375,0.1318840579710145,0.02463768115942029,0.02463768115942029,0.02608695652173913,0.007246376811594203
GF#,0.024024024024024024,0.015015015015015015,0.042042042042042045,0.05405405405405406,0.10810810810810811,0.4264264264264264,0.015015015015015015,0.22522522522522523,0.015015015015015015,0.057057057057057055,0.012012012012012012,0.006006006006006006
GG,0.051194539249146756,0.0034129692832764505,0.013651877133105802,0.07849829351535836,0.09215017064846416,0.13993174061433447,0.06484641638225255,0.3037542662116041,0.10238907849829351,0.10580204778156997,0.030716723549488054,0.013651877133105802
GG#,0.07222222222222222,0.016666666666666666,0.011111111111111112,0.03333333333333333,0.03333333333333333,0.08611111111111111,0.06111111111111111,0.2388888888888889,0.013888888888888888,0.19166666666666668,0.20277777777777778,0.03888888888888889
GA,0.18421052631578946,0.014354066985645933,0.04784688995215311,0.023923444976076555,0.03110047846889952,0.0645933014354067,0.019138755980861243,0.1722488038277512,0.03110047846889952,0.023923444976076555,0.16028708133971292,0.22727272727272727
GA#,0.15441176470588236,0.058823529411764705,0.10294117647058823,0.03676470588235294,0.014705882352941176,0.01838235294117647,0.051470588235294115,0.24632352941176472,0.08823529411764706,0.1213235294117647,0.03308823529411765,0.07352941176470588
GB,0.19205298013245034,0.046357615894039736,0.19205298013245034,0.039735099337748346,0.046357615894039736,0.006622516556291391,0.019867549668874173,0.152317880794702,0.052980132450331126,0.13245033112582782,0.09271523178807947,0.026490066225165563
G#C,0.037383177570093455,0.028037383177570093,0.14953271028037382,0.17757009345794392,0.07476635514018691,0.037383177570093455,0.009345794392523364,0.09345794392523364,0.07476635514018691,0.06542056074766354,0.14018691588785046,0.11214953271028037
G#C#,0.09803921568627451,0.0784313725490196,0.0784313725490196,0.1568627450980392,0.11764705882352941,0.0784313725490196,0.0784313725490196,0.0392156862745098,0.058823529411764705,0.0,0.0784313725490196,0.13725490196078433
G#D,0.16666666666666666,0.13333333333333333,0.03333333333333333,0.23333333333333334,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.2,0.0
G#D#,0.14084507042253522,0.14084507042253522,0.11267605633802817,0.028169014084507043,0.056338028169014086,0.1267605633802817,0.08450704225352113,0.14084507042253522,0.04225352112676056,0.07042253521126761,0.028169014084507043,0.028169014084507043
G#E,0.11711711711711711,0.09009009009009009,0.04504504504504504,0.16216216216216217,0.02702702702702703,0.09009009009009009,0.09009009009009009,0.14414414414414414,0.09009009009009009,0.08108108108108109,0.0,0.06306306306306306
G#F,0.05172413793103448,0.11637931034482758,0.10775862068965517,0.16379310344827586,0.1206896551724138,0.01293103448275862,0.09482758620689655,0.19827586206896552,0.06465517241379311,0.02586206896551724,0.03017241379310345,0.01293103448275862
G#F#,0.0189873417721519,0.0189873417721519,0.0379746835443038,0.10759493670886076,0.17088607594936708,0.1518987341772152,0.0379746835443038,0.2468354430379747,0.06962025316455696,0.05063291139240506,0.03164556962025317,0.056962025316455694
G#G,0.03814713896457766,0.013623978201634877,0.035422343324250684,0.0681198910081744,0.07356948228882834,0.39509536784741145,0.16893732970027248,0.04904632152588556,0.08174386920980926,0.02452316076294278,0.03814713896457766,0.013623978201634877
G#G#,0.03636363636363636,0.07272727272727272,0.0,0.03636363636363636,0.10909090909090909,0.12727272727272726,0.09090909090909091,0.14545454545454545,0.2,0.09090909090909091,0.03636363636363636,0.05454545454545454
G#A,0.12875536480686695,0.0,0.034334763948497854,0.017167381974248927,0.034334763948497854,0.11587982832618025,0.02575107296137339,0.12017167381974249,0.12875536480686695,0.055793991416309016,0.1759656652360515,0.1630901287553648
G#A#,0.2849162011173184,0.061452513966480445,0.0223463687150838,0.05027932960893855,0.01675977653631285,0.0223463687150838,0.0335195530726257,0.11173184357541899,0.13966480446927373,0.0670391061452514,0.01675977653631285,0.17318435754189945
G#B,0.1386861313868613,0.11678832116788321,0.10218978102189781,0.08029197080291971,0.08759124087591241,0.0364963503649635,0.0072992700729927005,0.08759124087591241,0.145985401459854,0.12408759124087591,0.0364963503649635,0.0364963503649635
AC,0.048859934853420196,0.04234527687296417,0.19218241042345277,0.10423452768729642,0.12052117263843648,0.06188925081433225,0.009771986970684038,0.06514657980456026,0.048859934853420196,0.1498371335504886,0.07166123778501629,0.08469055374592833
AC#,0.058823529411764705,0.0,0.11764705882352941,0.14705882352941177,0.23529411764705882,0.058823529411764705,0.0,0.029411764705882353,0.029411764705882353,0.17647058823529413,0.0,0.14705882352941177
AD,0.1568627450980392,0.13725490196078433,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.09803921568627451,0.029411764705882353,0.06862745098039216,0.00980392156862745,0.0784313725490196,0.00980392156862745,0.14705882352941177
AD#,0.045454545454545456,0.045454545454545456,0.22727272727272727,0.0,0.22727272727272727,0.022727272727272728,0.06818181818181818,0.18181818181818182,0.022727272727272728,0.13636363636363635,0.022727272727272728,0.0
AE,0.11650485436893204,0.038834951456310676,0.20388349514563106,0.07766990291262135,0.02912621359223301,0.13592233009708737,0.02912621359223301,0.1650485436893204,0.02912621359223301,0.08737864077669903,0.04854368932038835,0.038834951456310676
AF,0.09090909090909091,0.012987012987012988,0.3246753246753247,0.07142857142857142,0.17532467532467533,0.025974025974025976,0.006493506493506494,0.16233766233766234,0.025974025974025976,0.05844155844155844,0.032467532467532464,0.012987012987012988
AF#,0.02631578947368421,0.02631578947368421,0.14912280701754385,0.03508771929824561,0.13157894736842105,0.07017543859649122,0.02631578947368421,0.34210526315789475,0.043859649122807015,0.06140350877192982,0.008771929824561403,0.07894736842105263
AG,0.05491990846681922,0.006864988558352402,0.02288329519450801,0.020594965675057208,0.17848970251716248,0.2631578947368421,0.15560640732265446,0.06636155606407322,0.04805491990846682,0.12814645308924486,0.02745995423340961,0.02745995423340961
AG#,0.032,0.016,0.024,0.036,0.056,0.092,0.132,0.376,0.016,0.088,0.056,0.076
AA,0.08333333333333333,0.023809523809523808,0.09523809523809523,0.023809523809523808,0.011904761904761904,0.047619047619047616,0.14285714285714285,0.17857142857142858,0.05952380952380952,0.14285714285714285,0.11904761904761904,0.07142857142857142
AA#,0.2719298245614035,0.05263157894736842,0.021929824561403508,0.03070175438596491,0.008771929824561403,0.013157894736842105,0.05701754385964912,0.11842105263157894,0.07456140350877193,0.14035087719298245,0.02631578947368421,0.18421052631578946
AB,0.4391304347826087,0.05217391304347826,0.18695652173913044,0.004347826086956522,0.0391304347826087,0.004347826086956522,0.004347826086956522,0.09130434782608696,0.034782608695652174,0.10434782608695652,0.030434782608695653,0.008695652173913044
A#C,0.04672897196261682,0.1557632398753894,0.21495327102803738,0.1308411214953271,0.028037383177570093,0.037383177570093455,0.003115264797507788,0.06542056074766354,0.037383177570093455,0.08411214953271028,0.16199376947040497,0.03426791277258567
A#C#,0.23333333333333334,0.022222222222222223,0.05555555555555555,0.2222222222222222,0.1111111111111111,0.1,0.0,0.06666666666666667,0.0,0.03333333333333333,0.05555555555555555,0.1
A#D,0.20909090909090908,0.02727272727272727,0.03636363636363636,0.07272727272727272,0.07272727272727272,0.2636363636363636,0.01818181818181818,0.11818181818181818,0.01818181818181818,0.02727272727272727,0.08181818181818182,0.05454545454545454
A#D#,0.14666666666666667,0.12,0.02666666666666667,0.10666666666666667,0.06666666666666667,0.2,0.02666666666666667,0.14666666666666667,0.05333333333333334,0.013333333333333334,0.09333333333333334,0.0
A#E,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.17391304347826086,0.0,0.043478260869565216,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.0,0.0,0.08695652173913043
A#F,0.058823529411764705,0.058823529411764705,0.09803921568627451,0.058823529411764705,0.0784313725490196,0.0784313725490196,0.0196078431372549,0.19607843137254902,0.13725490196078433,0.11764705882352941,0.09803921568627451,0.0
A#F#,0.033707865168539325,0.011235955056179775,0.0449438202247191,0.12359550561797752,0.0898876404494382,0.11235955056179775,0.033707865168539325,0.24719101123595505,0.06741573033707865,0.11235955056179775,0.056179775280898875,0.06741573033707865
A#G,0.036544850498338874,0.009966777408637873,0.03322259136212625,0.12956810631229235,0.053156146179401995,0.22591362126245848,0.08637873754152824,0.046511627906976744,0.1760797342192691,0.06976744186046512,0.10631229235880399,0.026578073089700997
A#G#,0.016877637130801686,0.012658227848101266,0.02531645569620253,0.04219409282700422,0.046413502109704644,0.18565400843881857,0.1308016877637131,0.2742616033755274,0.02531645569620253,0.13924050632911392,0.08016877637130802,0.02109704641350211
A#A,0.07434944237918216,0.0037174721189591076,0.01486988847583643,0.01858736059479554,0.05947955390334572,0.048327137546468404,0.01858736059479554,0.275092936802974,0.35687732342007433,0.03345724907063197,0.07434944237918216,0.022304832713754646
